table_name,field_name,language,record_id,translation
trips,trip_headsign,en,295855800,East
trips,trip_headsign,en,295855801,North
trips,trip_headsign,en,295855802,South
trips,trip_headsign,en,295855803,North
trips,trip_headsign,en,295855804,South
trips,trip_headsign,en,295855805,North
trips,trip_headsign,en,295855806,South
trips,trip_headsign,en,295855807,North
trips,trip_headsign,en,295855808,South
trips,trip_headsign,en,295855809,North
trips,trip_headsign,en,295855810,South
trips,trip_headsign,en,295855811,North
trips,trip_headsign,en,295855812,South
trips,trip_headsign,en,295855813,North
trips,trip_headsign,en,295855814,North
trips,trip_headsign,en,295855815,West
trips,trip_headsign,en,295855816,East
trips,trip_headsign,en,295855817,West
trips,trip_headsign,en,295855818,East
trips,trip_headsign,en,295855819,West
trips,trip_headsign,en,295855820,East
trips,trip_headsign,en,295855821,West
trips,trip_headsign,en,295855822,East
trips,trip_headsign,en,295855823,West
trips,trip_headsign,en,295855824,East
trips,trip_headsign,en,295855825,West
trips,trip_headsign,en,295855826,East
trips,trip_headsign,en,295855827,North
trips,trip_headsign,en,295855828,West
trips,trip_headsign,en,295855829,East
trips,trip_headsign,en,295855830,South
trips,trip_headsign,en,295855831,West
trips,trip_headsign,en,295855832,East
trips,trip_headsign,en,295855833,West
trips,trip_headsign,en,295855834,East
trips,trip_headsign,en,295855835,West
trips,trip_headsign,en,295855836,East
trips,trip_headsign,en,295855837,West
trips,trip_headsign,en,295855838,West
trips,trip_headsign,en,295855839,East via Fleury / Charleroi
trips,trip_headsign,en,295855840,South
trips,trip_headsign,en,295855841,West
trips,trip_headsign,en,295855842,West
trips,trip_headsign,en,295855843,East
trips,trip_headsign,en,295855844,West
trips,trip_headsign,en,295855845,East
trips,trip_headsign,en,295855846,West
trips,trip_headsign,en,295855847,East
trips,trip_headsign,en,295855848,West
trips,trip_headsign,en,295855849,East
trips,trip_headsign,en,295855850,North
trips,trip_headsign,en,295855851,South
trips,trip_headsign,en,295855852,North
trips,trip_headsign,en,295855853,South
trips,trip_headsign,en,295855854,North
trips,trip_headsign,en,295855855,South
trips,trip_headsign,en,295855856,North
trips,trip_headsign,en,295855857,West
trips,trip_headsign,en,295855858,East
trips,trip_headsign,en,295855859,West
trips,trip_headsign,en,295855860,West
trips,trip_headsign,en,295855861,East
trips,trip_headsign,en,295855862,West
trips,trip_headsign,en,295855863,East
trips,trip_headsign,en,295855864,West
trips,trip_headsign,en,295855865,East
trips,trip_headsign,en,295855866,West
trips,trip_headsign,en,295855867,East
trips,trip_headsign,en,295855868,West
trips,trip_headsign,en,295855869,East
trips,trip_headsign,en,295855870,West
trips,trip_headsign,en,295855871,East
trips,trip_headsign,en,295855872,West
trips,trip_headsign,en,295855873,East
trips,trip_headsign,en,295855874,West
trips,trip_headsign,en,295855875,East
trips,trip_headsign,en,295855876,West
trips,trip_headsign,en,295855877,East
trips,trip_headsign,en,295855878,West
trips,trip_headsign,en,295855879,East
trips,trip_headsign,en,295855880,West
trips,trip_headsign,en,295855881,East
trips,trip_headsign,en,295855882,West
trips,trip_headsign,en,295855883,West
trips,trip_headsign,en,295855884,West
trips,trip_headsign,en,295855885,East
trips,trip_headsign,en,295855886,West
trips,trip_headsign,en,295855887,East
trips,trip_headsign,en,295855888,West
trips,trip_headsign,en,295855889,East
trips,trip_headsign,en,295855890,West
trips,trip_headsign,en,295855891,East
trips,trip_headsign,en,295855892,East
trips,trip_headsign,en,295855893,West
trips,trip_headsign,en,295855894,East
trips,trip_headsign,en,295855895,South
trips,trip_headsign,en,295855896,North
trips,trip_headsign,en,295855897,South
trips,trip_headsign,en,295855898,West
trips,trip_headsign,en,295855899,South
trips,trip_headsign,en,295855900,North
trips,trip_headsign,en,295855901,South
trips,trip_headsign,en,295855902,North
trips,trip_headsign,en,295855903,South
trips,trip_headsign,en,295855904,North
trips,trip_headsign,en,295855905,South
trips,trip_headsign,en,295855906,North
trips,trip_headsign,en,295855907,South
trips,trip_headsign,en,295855908,North
trips,trip_headsign,en,295855909,South
trips,trip_headsign,en,295855910,North
trips,trip_headsign,en,295855911,South
trips,trip_headsign,en,295855912,North
trips,trip_headsign,en,295855913,South
trips,trip_headsign,en,295855914,North
trips,trip_headsign,en,295855915,West
trips,trip_headsign,en,295855916,East
trips,trip_headsign,en,295855917,West
trips,trip_headsign,en,295855918,East
trips,trip_headsign,en,295855919,West
trips,trip_headsign,en,295855920,East
trips,trip_headsign,en,295855921,West
trips,trip_headsign,en,295855922,East
trips,trip_headsign,en,295855923,West
trips,trip_headsign,en,295855924,East
trips,trip_headsign,en,295855925,West
trips,trip_headsign,en,295855926,East
trips,trip_headsign,en,295855927,West
trips,trip_headsign,en,295855928,East
trips,trip_headsign,en,295855929,East
trips,trip_headsign,en,295855930,South
trips,trip_headsign,en,295855931,North
trips,trip_headsign,en,295855932,South
trips,trip_headsign,en,295855933,North
trips,trip_headsign,en,295855934,East
trips,trip_headsign,en,295855935,West
trips,trip_headsign,en,295855936,South
trips,trip_headsign,en,295855937,North
trips,trip_headsign,en,295855938,South
trips,trip_headsign,en,295855939,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855940,East
trips,trip_headsign,en,295855941,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855942,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855943,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855944,East
trips,trip_headsign,en,295855945,West
trips,trip_headsign,en,295855946,East
trips,trip_headsign,en,295855947,West
trips,trip_headsign,en,295855948,East
trips,trip_headsign,en,295855949,West
trips,trip_headsign,en,295855950,South
trips,trip_headsign,en,295855951,North
trips,trip_headsign,en,295855952,South
trips,trip_headsign,en,295855953,North
trips,trip_headsign,en,295855954,South
trips,trip_headsign,en,295855955,North
trips,trip_headsign,en,295855956,South
trips,trip_headsign,en,295855957,North
trips,trip_headsign,en,295855958,South
trips,trip_headsign,en,295855959,North
trips,trip_headsign,en,295855960,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855961,South
trips,trip_headsign,en,295855962,North
trips,trip_headsign,en,295855963,South
trips,trip_headsign,en,295855964,North
trips,trip_headsign,en,295855965,South
trips,trip_headsign,en,295855966,West
trips,trip_headsign,en,295855967,East
trips,trip_headsign,en,295855968,West
trips,trip_headsign,en,295855969,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855970,West
trips,trip_headsign,en,295855971,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855972,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855973,North
trips,trip_headsign,en,295855974,South
trips,trip_headsign,en,295855975,North
trips,trip_headsign,en,295855976,East
trips,trip_headsign,en,295855977,West
trips,trip_headsign,en,295855978,East
trips,trip_headsign,en,295855979,West
trips,trip_headsign,en,295855980,East
trips,trip_headsign,en,295855981,West
trips,trip_headsign,en,295855982,East
trips,trip_headsign,en,295855983,West
trips,trip_headsign,en,295855984,East
trips,trip_headsign,en,295855985,West
trips,trip_headsign,en,295855986,East
trips,trip_headsign,en,295855987,East via Industriel
trips,trip_headsign,en,295855988,West via Charleroi / Fleury
trips,trip_headsign,en,295855989,West
trips,trip_headsign,en,295855990,East
trips,trip_headsign,en,295855991,West
trips,trip_headsign,en,295855992,East
trips,trip_headsign,en,295855993,West
trips,trip_headsign,en,295855994,East
trips,trip_headsign,en,295855995,West
trips,trip_headsign,en,295855996,East
trips,trip_headsign,en,295855997,West
trips,trip_headsign,en,295855998,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295855999,West
trips,trip_headsign,en,295856000,South
trips,trip_headsign,en,295856001,North
trips,trip_headsign,en,295856002,East
trips,trip_headsign,en,295856003,West
trips,trip_headsign,en,295856004,East
trips,trip_headsign,en,295856005,West
trips,trip_headsign,en,295856006,East
trips,trip_headsign,en,295856007,West
trips,trip_headsign,en,295856008,South
trips,trip_headsign,en,295856009,West
trips,trip_headsign,en,295856010,East
trips,trip_headsign,en,295856011,West
trips,trip_headsign,en,295856012,East
trips,trip_headsign,en,295856013,West
trips,trip_headsign,en,295856014,East
trips,trip_headsign,en,295856015,West
trips,trip_headsign,en,295856016,East
trips,trip_headsign,en,295856017,West
trips,trip_headsign,en,295856018,East
trips,trip_headsign,en,295856019,West
trips,trip_headsign,en,295856020,East
trips,trip_headsign,en,295856021,West
trips,trip_headsign,en,295856022,East
trips,trip_headsign,en,295856023,West
trips,trip_headsign,en,295856024,East
trips,trip_headsign,en,295856025,West
trips,trip_headsign,en,295856026,West
trips,trip_headsign,en,295856027,East
trips,trip_headsign,en,295856028,West
trips,trip_headsign,en,295856029,East
trips,trip_headsign,en,295856030,West
trips,trip_headsign,en,295856031,East
trips,trip_headsign,en,295856032,East
trips,trip_headsign,en,295856033,West
trips,trip_headsign,en,295856034,East
trips,trip_headsign,en,295856035,West
trips,trip_headsign,en,295856036,East
trips,trip_headsign,en,295856037,West
trips,trip_headsign,en,295856038,East
trips,trip_headsign,en,295856039,West
trips,trip_headsign,en,295856040,East
trips,trip_headsign,en,295856041,West
trips,trip_headsign,en,295856042,East
trips,trip_headsign,en,295856043,West
trips,trip_headsign,en,295856044,East
trips,trip_headsign,en,295856045,West
trips,trip_headsign,en,295856046,East
trips,trip_headsign,en,295856047,West
trips,trip_headsign,en,295856048,East
trips,trip_headsign,en,295856049,West
trips,trip_headsign,en,295856050,East
trips,trip_headsign,en,295856051,West
trips,trip_headsign,en,295856052,East
trips,trip_headsign,en,295856053,West
trips,trip_headsign,en,295856054,East
trips,trip_headsign,en,295856055,West
trips,trip_headsign,en,295856056,East
trips,trip_headsign,en,295856057,West
trips,trip_headsign,en,295856058,East
trips,trip_headsign,en,295856059,West
trips,trip_headsign,en,295856060,East
trips,trip_headsign,en,295856061,West
trips,trip_headsign,en,295856062,West
trips,trip_headsign,en,295856063,East
trips,trip_headsign,en,295856064,West
trips,trip_headsign,en,295856065,East
trips,trip_headsign,en,295856066,West
trips,trip_headsign,en,295856067,East
trips,trip_headsign,en,295856068,West
trips,trip_headsign,en,295856069,East
trips,trip_headsign,en,295856070,West
trips,trip_headsign,en,295856071,South
trips,trip_headsign,en,295856072,North
trips,trip_headsign,en,295856073,South
trips,trip_headsign,en,295856074,North
trips,trip_headsign,en,295856075,South
trips,trip_headsign,en,295856076,North
trips,trip_headsign,en,295856077,South
trips,trip_headsign,en,295856078,North
trips,trip_headsign,en,295856079,East
trips,trip_headsign,en,295856080,West
trips,trip_headsign,en,295856081,East
trips,trip_headsign,en,295856082,West
trips,trip_headsign,en,295856083,West
trips,trip_headsign,en,295856084,West
trips,trip_headsign,en,295856085,East
trips,trip_headsign,en,295856086,West
trips,trip_headsign,en,295856087,East
trips,trip_headsign,en,295856088,West
trips,trip_headsign,en,295856089,East
trips,trip_headsign,en,295856090,West
trips,trip_headsign,en,295856091,East
trips,trip_headsign,en,295856092,West
trips,trip_headsign,en,295856093,East
trips,trip_headsign,en,295856094,East via Fleury / Charleroi
trips,trip_headsign,en,295856095,West via Industriel
trips,trip_headsign,en,295856096,West
trips,trip_headsign,en,295856097,East
trips,trip_headsign,en,295856098,West
trips,trip_headsign,en,295856099,East
trips,trip_headsign,en,295856100,West
trips,trip_headsign,en,295856101,East
trips,trip_headsign,en,295856102,East
trips,trip_headsign,en,295856103,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856104,South
trips,trip_headsign,en,295856105,North
trips,trip_headsign,en,295856106,South
trips,trip_headsign,en,295856107,West
trips,trip_headsign,en,295856108,East
trips,trip_headsign,en,295856109,West
trips,trip_headsign,en,295856110,East
trips,trip_headsign,en,295856111,West
trips,trip_headsign,en,295856112,East
trips,trip_headsign,en,295856113,West
trips,trip_headsign,en,295856114,East
trips,trip_headsign,en,295856115,West
trips,trip_headsign,en,295856116,East
trips,trip_headsign,en,295856117,West
trips,trip_headsign,en,295856118,East
trips,trip_headsign,en,295856119,West
trips,trip_headsign,en,295856120,East
trips,trip_headsign,en,295856121,West
trips,trip_headsign,en,295856122,East
trips,trip_headsign,en,295856123,South
trips,trip_headsign,en,295856124,North
trips,trip_headsign,en,295856125,South
trips,trip_headsign,en,295856126,North
trips,trip_headsign,en,295856127,South
trips,trip_headsign,en,295856128,East
trips,trip_headsign,en,295856129,West
trips,trip_headsign,en,295856130,East
trips,trip_headsign,en,295856131,West
trips,trip_headsign,en,295856132,East
trips,trip_headsign,en,295856133,West
trips,trip_headsign,en,295856134,East
trips,trip_headsign,en,295856135,West
trips,trip_headsign,en,295856136,East
trips,trip_headsign,en,295856137,East
trips,trip_headsign,en,295856138,West
trips,trip_headsign,en,295856139,North
trips,trip_headsign,en,295856140,West
trips,trip_headsign,en,295856141,East
trips,trip_headsign,en,295856142,West
trips,trip_headsign,en,295856143,East
trips,trip_headsign,en,295856144,West
trips,trip_headsign,en,295856145,East
trips,trip_headsign,en,295856146,West
trips,trip_headsign,en,295856147,East
trips,trip_headsign,en,295856148,West
trips,trip_headsign,en,295856149,West
trips,trip_headsign,en,295856150,East
trips,trip_headsign,en,295856151,East
trips,trip_headsign,en,295856152,East
trips,trip_headsign,en,295856153,West
trips,trip_headsign,en,295856154,East
trips,trip_headsign,en,295856155,West
trips,trip_headsign,en,295856156,West
trips,trip_headsign,en,295856157,South
trips,trip_headsign,en,295856158,North
trips,trip_headsign,en,295856159,South
trips,trip_headsign,en,295856160,North
trips,trip_headsign,en,295856161,South
trips,trip_headsign,en,295856162,North
trips,trip_headsign,en,295856163,South
trips,trip_headsign,en,295856164,North
trips,trip_headsign,en,295856165,South
trips,trip_headsign,en,295856166,North
trips,trip_headsign,en,295856167,South
trips,trip_headsign,en,295856168,North
trips,trip_headsign,en,295856169,North
trips,trip_headsign,en,295856170,South
trips,trip_headsign,en,295856171,North
trips,trip_headsign,en,295856172,North
trips,trip_headsign,en,295856173,South
trips,trip_headsign,en,295856174,North
trips,trip_headsign,en,295856175,South
trips,trip_headsign,en,295856176,North
trips,trip_headsign,en,295856177,South
trips,trip_headsign,en,295856178,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856179,East
trips,trip_headsign,en,295856180,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856181,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856182,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856183,East
trips,trip_headsign,en,295856184,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856185,East
trips,trip_headsign,en,295856186,West
trips,trip_headsign,en,295856187,East
trips,trip_headsign,en,295856188,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856189,East
trips,trip_headsign,en,295856190,East
trips,trip_headsign,en,295856191,West
trips,trip_headsign,en,295856192,East via Jarry
trips,trip_headsign,en,295856193,West
trips,trip_headsign,en,295856194,West
trips,trip_headsign,en,295856195,East
trips,trip_headsign,en,295856196,West
trips,trip_headsign,en,295856197,West
trips,trip_headsign,en,295856198,East
trips,trip_headsign,en,295856199,West
trips,trip_headsign,en,295856200,East
trips,trip_headsign,en,295856201,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856202,East
trips,trip_headsign,en,295856203,West
trips,trip_headsign,en,295856204,West
trips,trip_headsign,en,295856205,East
trips,trip_headsign,en,295856206,West
trips,trip_headsign,en,295856207,West
trips,trip_headsign,en,295856208,West
trips,trip_headsign,en,295856209,South
trips,trip_headsign,en,295856210,North
trips,trip_headsign,en,295856211,South
trips,trip_headsign,en,295856212,North
trips,trip_headsign,en,295856213,East
trips,trip_headsign,en,295856214,West
trips,trip_headsign,en,295856215,East
trips,trip_headsign,en,295856216,West
trips,trip_headsign,en,295856217,East
trips,trip_headsign,en,295856218,West
trips,trip_headsign,en,295856219,East
trips,trip_headsign,en,295856220,West
trips,trip_headsign,en,295856221,East
trips,trip_headsign,en,295856222,West
trips,trip_headsign,en,295856223,West
trips,trip_headsign,en,295856224,East
trips,trip_headsign,en,295856225,West
trips,trip_headsign,en,295856226,West
trips,trip_headsign,en,295856227,East
trips,trip_headsign,en,295856228,West
trips,trip_headsign,en,295856229,East
trips,trip_headsign,en,295856230,West
trips,trip_headsign,en,295856231,East
trips,trip_headsign,en,295856232,West
trips,trip_headsign,en,295856233,East
trips,trip_headsign,en,295856234,West
trips,trip_headsign,en,295856235,East
trips,trip_headsign,en,295856236,West
trips,trip_headsign,en,295856237,East
trips,trip_headsign,en,295856238,North
trips,trip_headsign,en,295856239,East
trips,trip_headsign,en,295856240,West
trips,trip_headsign,en,295856241,East
trips,trip_headsign,en,295856242,West
trips,trip_headsign,en,295856243,East
trips,trip_headsign,en,295856244,West
trips,trip_headsign,en,295856245,East
trips,trip_headsign,en,295856246,West
trips,trip_headsign,en,295856247,East
trips,trip_headsign,en,295856248,West
trips,trip_headsign,en,295856249,East
trips,trip_headsign,en,295856250,West
trips,trip_headsign,en,295856251,East
trips,trip_headsign,en,295856252,West
trips,trip_headsign,en,295856253,East
trips,trip_headsign,en,295856254,West
trips,trip_headsign,en,295856255,East
trips,trip_headsign,en,295856256,West
trips,trip_headsign,en,295856257,East
trips,trip_headsign,en,295856258,East
trips,trip_headsign,en,295856259,East
trips,trip_headsign,en,295856260,West
trips,trip_headsign,en,295856261,East
trips,trip_headsign,en,295856262,South
trips,trip_headsign,en,295856263,North
trips,trip_headsign,en,295856264,South
trips,trip_headsign,en,295856265,North
trips,trip_headsign,en,295856266,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856267,West
trips,trip_headsign,en,295856268,South
trips,trip_headsign,en,295856269,North
trips,trip_headsign,en,295856270,South
trips,trip_headsign,en,295856271,West
trips,trip_headsign,en,295856272,East
trips,trip_headsign,en,295856273,West
trips,trip_headsign,en,295856274,South
trips,trip_headsign,en,295856275,North
trips,trip_headsign,en,295856276,South
trips,trip_headsign,en,295856277,North
trips,trip_headsign,en,295856278,South
trips,trip_headsign,en,295856279,North
trips,trip_headsign,en,295856280,South
trips,trip_headsign,en,295856281,North
trips,trip_headsign,en,295856282,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856283,East
trips,trip_headsign,en,295856284,West
trips,trip_headsign,en,295856285,East
trips,trip_headsign,en,295856286,West
trips,trip_headsign,en,295856287,East
trips,trip_headsign,en,295856288,West
trips,trip_headsign,en,295856289,East
trips,trip_headsign,en,295856290,West
trips,trip_headsign,en,295856291,East
trips,trip_headsign,en,295856292,West
trips,trip_headsign,en,295856293,East
trips,trip_headsign,en,295856294,West
trips,trip_headsign,en,295856295,East
trips,trip_headsign,en,295856296,East via Industriel
trips,trip_headsign,en,295856297,West via Charleroi / Fleury
trips,trip_headsign,en,295856298,West
trips,trip_headsign,en,295856299,East
trips,trip_headsign,en,295856300,West
trips,trip_headsign,en,295856301,East
trips,trip_headsign,en,295856302,West
trips,trip_headsign,en,295856303,East
trips,trip_headsign,en,295856304,West
trips,trip_headsign,en,295856305,East
trips,trip_headsign,en,295856306,West
trips,trip_headsign,en,295856307,East
trips,trip_headsign,en,295856308,West
trips,trip_headsign,en,295856309,East
trips,trip_headsign,en,295856310,East
trips,trip_headsign,en,295856311,West
trips,trip_headsign,en,295856312,East
trips,trip_headsign,en,295856313,East
trips,trip_headsign,en,295856314,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856315,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856316,West
trips,trip_headsign,en,295856317,East
trips,trip_headsign,en,295856318,West
trips,trip_headsign,en,295856319,East
trips,trip_headsign,en,295856320,West
trips,trip_headsign,en,295856321,East
trips,trip_headsign,en,295856322,West
trips,trip_headsign,en,295856323,East
trips,trip_headsign,en,295856324,West
trips,trip_headsign,en,295856325,East
trips,trip_headsign,en,295856326,West
trips,trip_headsign,en,295856327,East
trips,trip_headsign,en,295856328,North
trips,trip_headsign,en,295856329,South
trips,trip_headsign,en,295856330,North
trips,trip_headsign,en,295856331,South
trips,trip_headsign,en,295856332,North
trips,trip_headsign,en,295856333,South
trips,trip_headsign,en,295856334,North
trips,trip_headsign,en,295856335,South
trips,trip_headsign,en,295856336,North
trips,trip_headsign,en,295856337,South
trips,trip_headsign,en,295856338,North
trips,trip_headsign,en,295856339,South
trips,trip_headsign,en,295856340,North
trips,trip_headsign,en,295856341,West
trips,trip_headsign,en,295856342,South
trips,trip_headsign,en,295856343,West
trips,trip_headsign,en,295856344,East
trips,trip_headsign,en,295856345,West
trips,trip_headsign,en,295856346,East
trips,trip_headsign,en,295856347,West
trips,trip_headsign,en,295856348,East
trips,trip_headsign,en,295856349,West
trips,trip_headsign,en,295856350,East
trips,trip_headsign,en,295856351,West
trips,trip_headsign,en,295856352,East
trips,trip_headsign,en,295856353,West
trips,trip_headsign,en,295856354,East
trips,trip_headsign,en,295856355,West
trips,trip_headsign,en,295856356,East destination Station Crémazie
trips,trip_headsign,en,295856357,East
trips,trip_headsign,en,295856358,West
trips,trip_headsign,en,295856359,East
trips,trip_headsign,en,295856360,West
trips,trip_headsign,en,295856361,East
trips,trip_headsign,en,295856362,West
trips,trip_headsign,en,295856363,East
trips,trip_headsign,en,295856364,West
trips,trip_headsign,en,295856365,East
trips,trip_headsign,en,295856366,East
trips,trip_headsign,en,295856367,East
trips,trip_headsign,en,295856368,West
trips,trip_headsign,en,295856369,West
trips,trip_headsign,en,295856370,East
trips,trip_headsign,en,295856371,West
trips,trip_headsign,en,295856372,East
trips,trip_headsign,en,295856373,West
trips,trip_headsign,en,295856374,East
trips,trip_headsign,en,295856375,West
trips,trip_headsign,en,295856376,East
trips,trip_headsign,en,295856377,West
trips,trip_headsign,en,295856378,West
trips,trip_headsign,en,295856379,East
trips,trip_headsign,en,295856380,West
trips,trip_headsign,en,295856381,South
trips,trip_headsign,en,295856382,North
trips,trip_headsign,en,295856383,South
trips,trip_headsign,en,295856384,North
trips,trip_headsign,en,295856385,South
trips,trip_headsign,en,295856386,North
trips,trip_headsign,en,295856387,South
trips,trip_headsign,en,295856388,North
trips,trip_headsign,en,295856389,South
trips,trip_headsign,en,295856390,North
trips,trip_headsign,en,295856391,South
trips,trip_headsign,en,295856392,North
trips,trip_headsign,en,295856393,West
trips,trip_headsign,en,295856394,North
trips,trip_headsign,en,295856395,South
trips,trip_headsign,en,295856396,West via Charleroi / Fleury
trips,trip_headsign,en,295856397,East via Industriel
trips,trip_headsign,en,295856398,West via Charleroi / Fleury
trips,trip_headsign,en,295856399,East via Industriel
trips,trip_headsign,en,295856400,West via Charleroi / Fleury
trips,trip_headsign,en,295856401,West
trips,trip_headsign,en,295856402,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856403,East
trips,trip_headsign,en,295856404,West
trips,trip_headsign,en,295856405,East
trips,trip_headsign,en,295856406,West
trips,trip_headsign,en,295856407,East
trips,trip_headsign,en,295856408,West
trips,trip_headsign,en,295856409,East
trips,trip_headsign,en,295856410,West
trips,trip_headsign,en,295856411,East
trips,trip_headsign,en,295856412,West
trips,trip_headsign,en,295856413,West
trips,trip_headsign,en,295856414,East
trips,trip_headsign,en,295856415,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856416,South
trips,trip_headsign,en,295856417,North
trips,trip_headsign,en,295856418,South
trips,trip_headsign,en,295856419,North
trips,trip_headsign,en,295856420,South
trips,trip_headsign,en,295856421,North
trips,trip_headsign,en,295856422,South
trips,trip_headsign,en,295856423,North
trips,trip_headsign,en,295856424,South
trips,trip_headsign,en,295856425,North
trips,trip_headsign,en,295856426,South
trips,trip_headsign,en,295856427,West
trips,trip_headsign,en,295856428,East
trips,trip_headsign,en,295856429,West
trips,trip_headsign,en,295856430,East
trips,trip_headsign,en,295856431,West
trips,trip_headsign,en,295856432,East
trips,trip_headsign,en,295856433,West
trips,trip_headsign,en,295856434,East
trips,trip_headsign,en,295856435,West
trips,trip_headsign,en,295856436,East
trips,trip_headsign,en,295856437,West
trips,trip_headsign,en,295856438,East
trips,trip_headsign,en,295856439,West
trips,trip_headsign,en,295856440,East
trips,trip_headsign,en,295856441,West
trips,trip_headsign,en,295856442,East
trips,trip_headsign,en,295856443,West
trips,trip_headsign,en,295856444,South
trips,trip_headsign,en,295856445,North
trips,trip_headsign,en,295856446,South
trips,trip_headsign,en,295856447,North
trips,trip_headsign,en,295856448,South
trips,trip_headsign,en,295856449,North
trips,trip_headsign,en,295856450,South
trips,trip_headsign,en,295856451,North
trips,trip_headsign,en,295856452,South
trips,trip_headsign,en,295856453,North
trips,trip_headsign,en,295856454,South
trips,trip_headsign,en,295856455,West
trips,trip_headsign,en,295856456,East
trips,trip_headsign,en,295856457,South
trips,trip_headsign,en,295856458,North
trips,trip_headsign,en,295856459,South
trips,trip_headsign,en,295856460,North
trips,trip_headsign,en,295856461,South
trips,trip_headsign,en,295856462,North
trips,trip_headsign,en,295856463,South
trips,trip_headsign,en,295856464,North
trips,trip_headsign,en,295856465,South
trips,trip_headsign,en,295856466,North
trips,trip_headsign,en,295856467,South
trips,trip_headsign,en,295856468,North
trips,trip_headsign,en,295856469,South
trips,trip_headsign,en,295856470,North
trips,trip_headsign,en,295856471,South
trips,trip_headsign,en,295856472,North
trips,trip_headsign,en,295856473,South
trips,trip_headsign,en,295856474,North
trips,trip_headsign,en,295856475,West
trips,trip_headsign,en,295856476,West
trips,trip_headsign,en,295856477,East
trips,trip_headsign,en,295856478,West
trips,trip_headsign,en,295856479,East
trips,trip_headsign,en,295856480,West
trips,trip_headsign,en,295856481,East
trips,trip_headsign,en,295856482,West
trips,trip_headsign,en,295856483,East
trips,trip_headsign,en,295856484,West
trips,trip_headsign,en,295856485,East
trips,trip_headsign,en,295856486,East
trips,trip_headsign,en,295856487,West
trips,trip_headsign,en,295856488,East
trips,trip_headsign,en,295856489,West
trips,trip_headsign,en,295856490,East via Jarry
trips,trip_headsign,en,295856491,West
trips,trip_headsign,en,295856492,West
trips,trip_headsign,en,295856493,South
trips,trip_headsign,en,295856494,North
trips,trip_headsign,en,295856495,South
trips,trip_headsign,en,295856496,North
trips,trip_headsign,en,295856497,South
trips,trip_headsign,en,295856498,North
trips,trip_headsign,en,295856499,South
trips,trip_headsign,en,295856500,North
trips,trip_headsign,en,295856501,South
trips,trip_headsign,en,295856502,North
trips,trip_headsign,en,295856503,East
trips,trip_headsign,en,295856504,East
trips,trip_headsign,en,295856505,West
trips,trip_headsign,en,295856506,East
trips,trip_headsign,en,295856507,West
trips,trip_headsign,en,295856508,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856509,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856510,East
trips,trip_headsign,en,295856511,West
trips,trip_headsign,en,295856512,East
trips,trip_headsign,en,295856513,South
trips,trip_headsign,en,295856514,North
trips,trip_headsign,en,295856515,South
trips,trip_headsign,en,295856516,West
trips,trip_headsign,en,295856517,West
trips,trip_headsign,en,295856518,South
trips,trip_headsign,en,295856519,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856520,East
trips,trip_headsign,en,295856521,West
trips,trip_headsign,en,295856522,South
trips,trip_headsign,en,295856523,North
trips,trip_headsign,en,295856524,South
trips,trip_headsign,en,295856525,North
trips,trip_headsign,en,295856526,South
trips,trip_headsign,en,295856527,North
trips,trip_headsign,en,295856528,South
trips,trip_headsign,en,295856529,North
trips,trip_headsign,en,295856530,East
trips,trip_headsign,en,295856531,West
trips,trip_headsign,en,295856532,East
trips,trip_headsign,en,295856533,West
trips,trip_headsign,en,295856534,East
trips,trip_headsign,en,295856535,West
trips,trip_headsign,en,295856536,East
trips,trip_headsign,en,295856537,West
trips,trip_headsign,en,295856538,East
trips,trip_headsign,en,295856539,West
trips,trip_headsign,en,295856540,East
trips,trip_headsign,en,295856541,West
trips,trip_headsign,en,295856542,East
trips,trip_headsign,en,295856543,West
trips,trip_headsign,en,295856544,West
trips,trip_headsign,en,295856545,East
trips,trip_headsign,en,295856546,West via Gouin et Ozias-Leduc
